Tax.Liens,Number.of.Open.Accounts,Years.of.Credit.History,Maximum.Open.Credit,Bankruptcies,Current.Loan.Amount,Current.Credit.Balance,Monthly.Debt,Credit.Default,Annual_Income,Months.since.last.delinquent,Home.Ownership_woe,Purpose_woe,Term_woe,Years.in.current.job_woe
0,6,20.5,363660,0,380996,218918,7624,1,813162,38,-0.193546938,-0.019463863,0.583192905,0.013849095
1,14,12,326634,0,130636,157130,13201,0,1353902,29,0.180264064,0.248929095,-0.235664764,-0.68396445
0,7,15,324412,0,782870,202844,18512,1,1931730,26,-0.193546938,-0.019463863,0.583192905,0.126700744
0,5,9.9,254958,0,178860,170639,5059,1,463391,35,0.180264064,-0.019463863,-0.235664764,0.013849095
0,7,29.1,143616,1,528880,99218,13910,0,1726546.901,9,-0.193546938,-0.019463863,0.583192905,0.126700744
0,7,10.7,374572,0,401896,280155,15571,1,785099,29,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,12,14.3,218240,0,176396,173394,11939,0,1190730.637,20,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,5,14,406868,0,98956,107882,4684,1,955699.6791,5,0.092368046,-0.019463863,-0.235664764,-0.1128066
0,13,30.3,342342,1,204908,59128,13648,0,827127,72,0.092368046,-0.019463863,-0.235664764,0.126700744
0,17,34.2,1304160,0,755766,207233,30567,1,2517557,35,-0.193546938,-0.019463863,0.583192905,0.126700744
0,7,10.5,408078,0,184492,104329,14099,1,758708,80,0.180264064,-0.019463863,-0.235664764,0.013849095
0,21,26.4,1228436,0,328746,332063,22658,0,1230307,79,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,19,38.3,644534,0,76010,302822,38610,1,2400631,67,-0.193546938,0.248929095,-0.235664764,0.126700744
0,24,22.6,722876,0,535282,387695,49664,0,2696708,1,0.180264064,-0.019463863,0.583192905,0.013849095
0,14,19.9,538868,0,251482,297388,23140,1,1093144.219,39,0.180264064,0.248929095,0.583192905,0.126700744
0,16,21,686928,0,212784,231382,9076,1,631712,37,0.092368046,-0.019463863,0.583192905,0.013849095
0,10,18,837870,0,432872,371203,30094,0,2149603,32,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,9,17.3,291170,1,99999999,78964,7003,0,1370869,69,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,5,5.5,90222,0,161040,56791,9346,0,890112,43,0.180264064,-0.019463863,-0.235664764,0.126700744
0,7,16.7,443630,0,396418,292334,28995,0,1581579,38,-0.193546938,-0.019463863,0.583192905,0.126700744
0,12,13.9,270996,0,306130,191919,31228,1,1548500,10,-0.193546938,-0.212403717,0.583192905,0.013849095
0,16,17.3,458898,0,516956,315856,40058,1,1511615.083,73,0.092368046,-0.019463863,0.583192905,-0.1128066
0,15,15.8,748418,0,336380,353552,27898,0,1665540,35,0.180264064,-0.019463863,-0.235664764,0.126700744
0,6,17,1304908,0,666600,1063848,43897,0,4317750,10,0.180264064,-0.019463863,-0.235664764,0.013849095
0,11,8.1,333080,0,99999999,116793,9502,0,609767,30,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,12,12.8,870628,0,633050,717326,53801,1,2181105,32,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,11,377366,0,439032,250306,14048,0,1080625,22,-0.193546938,-0.019463863,0.583192905,0.126700744
0,12,7.6,791978,0,674652,542393,31480,1,1658356.256,30,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,11,11.9,270072,0,226842,207594,14343,0,839610,33,0.180264064,-0.019463863,0.583192905,-0.1128066
0,23,19.8,1006830,0,515922,498237,39907,0,2324688,43,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,4,11,535788,0,99999999,128630,13410,0,851409,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,13,15.7,466136,0,205260,67222,13306,1,712823,53,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,6,14.2,164912,0,171468,110656,6977,0,1181769.019,49,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,17,18.1,1046386,0,616616,438292,45360,1,1698820.18,14,-0.193546938,-0.019463863,0.583192905,0.013849095
0,4,14.3,174592,0,218306,145958,8220,1,904970,73,0.092368046,0.248929095,-0.235664764,0.126700744
0,9,35.2,398596,0,99999999,312911,8815,0,1912920,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,4,10.2,55836,0,71456,47063,4724,0,1133002.584,35,0.180264064,-0.019463863,-0.235664764,0.013849095
0,11,23.4,237468,1,149314,119567,5043,0,766992,35,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,5,12,0,0,205392,0,7157,0,746852,17,-0.193546938,0.248929095,-0.235664764,-0.1128066
0,7,9.6,404272,0,218284,121505,3846,0,754072,38,-0.193546938,0.248929095,-0.235664764,0.013849095
0,7,28,191224,1,159786,114266,9799,0,1186927.67,51,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,8,51.3,139436,1,78980,99712,9972,0,376314,21,0.092368046,-0.019463863,-0.235664764,-0.68396445
0,3,11,100298,0,54538,80389,6832,1,602832,47,0.180264064,0.248929095,-0.235664764,-0.1128066
0,6,19.3,569932,0,547756,220020,4636,0,1324547,19,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,11,17.7,369996,0,387090,266494,21495,0,1040060,69,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,17,15,823944,0,399960,298870,16842,0,1788508,55,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,5,19.3,204358,1,371030,49951,13378,0,1092101,36,-0.193546938,0.248929095,0.583192905,0.126700744
0,11,14.3,644886,0,475398,414922,15417,0,1383751,33,0.092368046,-0.019463863,0.583192905,0.126700744
0,8,21.3,780340,0,163812,374034,13711,1,543020,27,0.092368046,-0.019463863,-0.235664764,0.126700744
0,8,21,353254,0,197516,258096,8525,0,1189053.838,21,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,11,14.7,323928,0,787490,280022,21075,0,2363524,80,-0.193546938,-0.019463863,0.583192905,0.126700744
0,14,17.6,352528,1,691614,159543,26617,1,1735897,74,-0.193546938,-0.019463863,0.583192905,0.126700744
0,4,10,46090,0,52668,21926,2104,1,933253.4771,24,0.180264064,0.248929095,-0.235664764,-0.1128066
0,7,32.1,306724,1,353694,234175,27748,0,1459345.616,35,0.180264064,-0.019463863,-0.235664764,0.126700744
0,14,21,540694,0,235334,335293,10806,0,1206126.005,42,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,18.2,0,0,214742,0,26721,0,1221079.174,36,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,5,9.7,485782,0,254012,356193,12654,1,763040,25,-0.193546938,-0.019463863,0.583192905,0.013849095
0,8,19.9,150986,0,478280,99484,12117,1,1558399,4,-0.193546938,-0.019463863,0.583192905,0.126700744
0,7,11.7,159192,0,78540,56506,11328,1,813979,17,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,9,20.8,707058,0,129360,340138,25618,0,1210300,33,0.180264064,-0.019463863,-0.235664764,0.013849095
0,12,15,599214,0,329472,307914,18409,0,1612416,7,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,6,22.8,163460,0,99999999,119434,12675,0,1207089,16,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,11,16,399762,1,233222,188499,16449,1,575472,12,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,11,22.5,898810,0,447260,343881,8516,0,1062252,15,0.180264064,0.248929095,-0.235664764,-0.68396445
0,11,11,335852,0,99999999,111378,4905,0,897294,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,10,20.8,697950,0,134442,315856,16589,0,1567481,25,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,16,9,567402,0,266948,291080,14570,0,1317045.288,32,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,22,13.1,827750,0,99999999,451098,24650,0,1227400,30,-0.193546938,-0.019463863,0.583192905,0.126700744
0,13,13.9,268202,0,77726,55822,9867,0,1047831,38,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,11,17.6,1179046,0,222618,490808,22325,0,1624614,65,-0.193546938,0.248929095,0.583192905,-0.1128066
0,13,12.8,820402,0,99999999,470478,31539,0,2090988,30,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,13,21,619938,0,430760,438482,26693,1,1383537.353,14,0.180264064,-0.019463863,0.583192905,0.013849095
0,16,14.2,657690,0,501380,259008,19645,1,869877,33,0.180264064,-0.019463863,0.583192905,0.126700744
0,6,13.9,768900,0,257510,357257,9818,0,722779,19,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,10,21.8,420904,0,241362,64714,9544,0,854658,68,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,6,15,181698,0,560626,135280,15582,0,3137413,9,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,15,16.8,44506,0,427350,4389,35317,0,2191346,15,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,22,33.5,2337918,0,99999999,704672,25937,0,2322750,67,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,13,19.1,590634,0,450780,374927,37017,0,1696213.177,23,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,8,11.8,372064,0,308176,261877,7032,0,1423701.843,37,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,23.2,134024,0,99999999,40166,9478,0,1043442,78,0.180264064,0.248929095,-0.235664764,-0.68396445
0,9,29.4,451066,0,350416,188537,11263,0,1947500,29,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,9,19,752400,0,84150,160512,5202,0,1130762.723,39,0.092368046,-0.019463863,-0.235664764,-0.68396445
0,8,11.8,323092,0,334202,191710,14816,0,808127,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,13,12.1,443630,0,415514,280079,16323,0,1495224,13,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,16,15.4,455950,0,217250,206720,18293,0,1219572,19,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,16,18,2225168,0,371382,322848,4257,1,2290944,19,-0.193546938,0.248929095,-0.235664764,0.126700744
0,9,9.6,160490,0,216788,126958,14482,1,786353,36,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,19,30.7,417758,0,157586,163799,12349,1,604846,19,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,17,28.7,669460,1,86108,192527,15267,1,757055,25,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,22,29.5,460790,0,329802,257469,45762,1,1204684.295,7,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,14,22,496210,0,99999999,219412,10307,0,609273,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,8,15.9,302588,0,388256,213750,12063,0,746168,25,0.180264064,-0.019463863,0.583192905,0.126700744
0,14,15.3,343024,0,337524,236417,17218,1,759620,48,0.092368046,-0.019463863,-0.235664764,0.126700744
0,6,8.1,147334,0,99999999,63612,7614,0,305577,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,13,15.6,353540,1,73106,118769,28658,0,1457205,35,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,27.3,577456,0,166540,294234,21937,1,1026923.09,25,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,5,15,270380,0,225324,166497,16607,0,1498397,31,0.180264064,-0.019463863,-0.235664764,0.126700744
0,7,6.1,272008,0,99999999,139061,13423,0,603269,30,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,10,29.8,146564,0,218834,100244,29017,1,1852139,10,-0.193546938,-0.212403717,-0.235664764,0.013849095
0,16,16.2,895158,0,449372,324691,17606,0,1701691.687,18,0.092368046,-0.019463863,-0.235664764,0.126700744
0,22,20.7,1425578,0,108900,155135,19396,1,705299,51,-0.193546938,-0.212403717,0.583192905,0.126700744
0,10,30.9,1023528,0,135256,118446,18671,0,2725702,19,0.180264064,0.248929095,-0.235664764,-0.1128066
0,7,23.5,857296,0,335808,423510,16895,1,947378,62,-0.193546938,-0.019463863,0.583192905,-0.68396445
0,16,16.7,975414,0,135146,788481,26319,1,1027515.539,32,-0.193546938,0.248929095,-0.235664764,0.126700744
0,20,15,1435016,0,543576,116489,9875,1,1276876,63,0.092368046,0.248929095,0.583192905,0.126700744
0,6,21.4,332398,0,300564,265544,14257,0,906167,44,-0.193546938,-0.019463863,0.583192905,0.126700744
0,12,11.5,148434,1,246554,64866,13948,1,929860,48,0.180264064,-0.212403717,0.583192905,0.126700744
0,9,10.2,307516,0,218064,59755,2641,0,1232929.205,57,0.180264064,0.248929095,-0.235664764,0.013849095
0,11,18.8,715990,0,343860,554040,22369,0,1123128,42,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,23,13.1,1350690,0,504240,370956,14459,0,1458060,28,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,12,14.4,777656,0,764918,591014,56687,0,3208682,26,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,7,17,411466,0,241340,152095,10714,0,1071353,50,0.180264064,-0.019463863,0.583192905,-0.1128066
0,9,29.1,329384,1,333938,236968,24776,1,1395816,34,-0.193546938,-0.212403717,0.583192905,0.126700744
0,13,12,249260,0,589930,167048,13651,1,1153566,38,-0.193546938,-0.019463863,0.583192905,0.126700744
0,13,23.4,694056,0,552882,299706,23771,1,1262151,48,0.180264064,-0.019463863,0.583192905,0.126700744
0,7,9.5,863016,0,215512,32794,1551,0,1861240,39,0.180264064,0.248929095,0.583192905,0.126700744
0,14,12.3,252824,0,99999999,156123,18559,0,1357949,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,8,25.6,465586,0,135014,313633,37156,0,1865591,52,-0.193546938,-0.212403717,-0.235664764,0.013849095
0,4,24.6,656612,0,525514,431547,16726,0,1073329,46,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,14,21.1,709566,0,158686,465120,36546,0,1180251.589,48,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,15,11.9,351604,0,263516,139080,22105,1,796556,15,0.180264064,0.248929095,0.583192905,0.126700744
0,9,9.7,275704,0,333762,154546,18448,1,1210373.961,46,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,9,14.6,152900,1,243650,101156,15431,1,1052106,17,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,14,17.6,1731158,0,501050,772958,20193,0,1923180,34,-0.193546938,-0.019463863,0.583192905,0.013849095
0,11,22.7,468886,0,172436,244587,7297,0,446747,40,0.180264064,0.248929095,-0.235664764,-0.68396445
0,10,9.9,204732,0,66770,68951,4790,1,499833,34,0.180264064,0.248929095,-0.235664764,0.126700744
0,8,17.2,731896,0,649242,551817,20186,0,1495224,74,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,13,11.3,528374,0,220000,165642,10402,0,1425000,5,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,9,13.4,590238,0,767844,438881,25735,0,2531294,25,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,6,24,576444,0,190058,266836,7744,0,1189053.838,45,0.092368046,-0.019463863,0.583192905,0.126700744
0,16,12,163834,0,64526,136401,10468,1,581571,39,0.180264064,0.248929095,-0.235664764,0.126700744
0,5,5.1,158180,0,140272,111473,7841,0,403826,48,0.092368046,-0.019463863,-0.235664764,0.126700744
0,13,15.4,332530,0,184690,64049,22189,0,806873,53,0.180264064,0.248929095,-0.235664764,0.013849095
0,16,14.6,786522,0,268884,232997,24292,0,1315133.48,48,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,9,29.1,117546,0,762146,90459,50885,1,1721795.514,47,-0.193546938,0.248929095,-0.235664764,0.126700744
0,4,10.1,144144,0,202114,98230,3342,0,1189053.838,11,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,13.9,953876,0,328064,432497,20293,0,2549876,9,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,5,17,125356,0,181434,67013,7416,1,626753,7,0.180264064,0.248929095,-0.235664764,0.126700744
0,14,18.8,594946,0,546766,430084,26333,0,1322153,36,0.180264064,-0.019463863,-0.235664764,0.013849095
0,8,22.6,1038202,0,515020,510188,19112,0,1389945,9,-0.193546938,-0.019463863,0.583192905,0.126700744
0,12,16.1,221100,0,146454,167086,7518,0,668268,18,0.180264064,-0.019463863,-0.235664764,0.013849095
0,13,22.5,340538,0,260282,279091,30748,0,1597292,26,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,7,10.2,230714,0,215094,84493,5346,1,1053582.501,24,0.180264064,-0.019463863,-0.235664764,0.013849095
0,11,14.2,1116346,0,774554,238146,5055,0,2197901,42,0.180264064,-0.019463863,-0.235664764,0.126700744
0,17,21,411884,1,174438,139441,14655,0,1191983.441,74,-0.193546938,0.248929095,-0.235664764,0.126700744
0,2,18,130592,0,78386,109497,3929,0,1598204,22,0.180264064,-0.019463863,-0.235664764,0.126700744
0,20,19.4,856174,0,556006,680257,31548,0,2592968,19,-0.193546938,-0.212403717,0.583192905,0.126700744
0,14,15.6,598026,0,330836,255132,18911,0,853138,42,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,5,14.3,296098,0,201872,184376,8543,0,581172,16,0.180264064,-0.019463863,-0.235664764,0.013849095
0,7,15.9,2115982,0,533852,571976,12257,0,1536872,19,0.180264064,-0.019463863,-0.235664764,0.013849095
0,17,18.1,169664,1,133892,103303,10578,0,713127,18,0.180264064,-0.019463863,-0.235664764,0.126700744
0,12,14,353320,0,187286,88502,6354,0,924217,54,0.180264064,-0.019463863,-0.235664764,0.013849095
0,8,16.6,480546,0,519244,275576,21557,1,1214499,29,0.180264064,-0.019463863,0.583192905,0.126700744
0,13,34.5,0,0,237468,0,17845,0,801724,36,-0.193546938,-0.212403717,0.583192905,0.126700744
0,7,9.9,285736,0,108966,89832,9841,0,1147331.982,30,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,8,11,253132,0,148280,187359,9499,0,1173164.786,40,-0.193546938,-0.212403717,-0.235664764,0.013849095
0,9,13,406802,0,222398,156351,11918,0,653049,26,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,4,4.5,43054,0,197802,19114,6499,1,1030614.843,19,0.180264064,-0.019463863,-0.235664764,0.013849095
0,14,36.9,607310,1,99999999,315210,18218,0,3287437,31,0.180264064,-0.019463863,0.583192905,0.013849095
0,13,12.8,776402,0,555896,443878,18842,1,1547185.667,40,-0.193546938,-0.019463863,0.583192905,0.126700744
0,9,12,642532,0,620070,443384,10399,0,1434405,19,0.180264064,-0.019463863,0.583192905,-0.1128066
0,10,10.9,568810,0,180400,184205,10906,0,1168500,45,0.092368046,-0.019463863,-0.235664764,0.126700744
0,5,6.5,335544,0,99999999,212135,10508,0,1420022,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,16,252428,0,223080,21375,10982,1,1155960,26,-0.193546938,-0.019463863,0.583192905,0.013849095
0,8,27.2,1465244,0,646074,992104,23360,0,1785506,30,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,7,12.8,283932,0,260062,204250,9135,0,1317068.799,76,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,7,22.6,485672,0,269500,208867,17585,1,651301,45,0.092368046,-0.019463863,0.583192905,-0.1128066
0,3,10,580316,0,348964,126293,3162,0,1601111,21,0.180264064,0.248929095,-0.235664764,0.126700744
0,9,18.5,197890,0,111144,123044,11022,1,1030414.233,44,0.180264064,0.248929095,-0.235664764,0.013849095
0,12,18.1,376288,0,217404,133893,10327,1,1032669,25,0.180264064,-0.019463863,0.583192905,0.013849095
0,11,15.3,486464,0,100782,55461,8145,1,651567,46,0.180264064,-0.019463863,-0.235664764,0.126700744
0,15,10,729190,0,245476,224827,17330,0,630192,68,0.092368046,-0.019463863,-0.235664764,-0.1128066
0,11,11.5,474584,0,99999999,148371,23032,0,2858113,70,-0.193546938,-0.212403717,-0.235664764,-0.1128066
0,8,14.4,468886,0,435908,320720,20204,0,1317631,25,-0.193546938,-0.019463863,0.583192905,0.126700744
0,10,21.7,322828,0,99999999,180671,32034,0,1092082,22,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,12,19.4,362362,0,47718,193401,13300,0,1123926,23,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,17,21,356422,0,108746,132050,8029,0,507110,29,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,9,29,651882,0,422092,412680,11654,0,1013384,65,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,13.6,293106,1,158708,16967,15006,1,1030200.95,2,0.180264064,0.248929095,-0.235664764,0.126700744
4,5,10.5,122804,0,193864,31920,1965,1,1254513,36,0.180264064,-0.019463863,-0.235664764,0.126700744
0,8,16.2,800316,0,354002,449958,26564,0,1459345.616,35,-0.193546938,0.248929095,0.583192905,-0.1128066
0,11,24.7,1796520,0,378774,1039528,51112,0,1455936.254,17,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,6,16.2,1378410,0,545776,591641,17223,1,1093507,30,-0.193546938,-0.212403717,0.583192905,0.013849095
0,10,22,1369280,0,689084,163191,16674,0,1190996,33,-0.193546938,-0.212403717,-0.235664764,-0.68396445
0,10,10,359656,1,330660,168663,18641,1,1789572,19,-0.193546938,-0.019463863,0.583192905,0.126700744
0,9,8,231462,0,49412,75962,9069,0,1066945,25,0.180264064,-0.019463863,-0.235664764,-0.1128066
2,11,15,621434,0,99999999,236683,6595,0,942210,70,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,12,15.8,489280,0,140030,375649,12280,0,744268,48,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,23,15.6,502722,0,336028,272232,18293,1,950285,33,0.180264064,-0.019463863,-0.235664764,0.013849095
0,7,17.1,291522,0,446204,198911,18118,0,1753377,21,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,23.5,748682,0,683408,585162,23724,0,1608388,33,0.180264064,-0.019463863,0.583192905,0.126700744
0,7,8.3,37752,0,99999999,27778,7877,0,613776,19,0.180264064,-0.019463863,-0.235664764,0.013849095
0,8,16.9,413600,0,393272,251104,9821,0,1459515.904,38,-0.193546938,-0.019463863,0.583192905,0.126700744
0,23,30.9,956516,0,224554,214776,33270,0,1910241,18,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,12,12.4,639584,0,404228,302708,44561,0,1869695,23,0.092368046,0.248929095,0.583192905,0.013849095
0,10,13.4,432542,1,260832,104595,28217,0,3472820,31,-0.193546938,-0.212403717,-0.235664764,0.013849095
